idTopic,Topic,CategoryHierId,Category,TypeHierId,Type,TypeValue,CategoryValue,FSA
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.4,  7 pièces,795.0,9050.0,H1B
5,Housing,9.1.4,Total - Logements privés occupés selon le nombre de pièces - Données-échantillons (25 %),9.1.4.5,  8 pièces ou plus,1165.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.1,  1960 ou avant,3095.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.2,  1961 à 1980,3785.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.3,  1981 à 1990,1300.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.4,  1991 à 2000,390.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.5,  2001 à 2005,140.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.6,  2006 à 2010,220.0,9050.0,H1B
5,Housing,9.1.8,Total - Logements privés occupés selon la période de construction - Données-échantillons (25 %),9.1.8.7,  2011 à 2016,125.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.1,  15 à 24 ans,225.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.2,  25 à 34 ans,1315.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.3,  35 à 44 ans,1435.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.4,  45 à 54 ans,1710.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.5,  55 à 64 ans,2110.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.6,  65 à 74 ans,1300.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.7,  75 à 84 ans,745.0,9050.0,H1B
5,Housing,9.1.11,Total - Ménages privés selon l'âge du principal soutien du ménage - Données-échantillons (25 %),9.1.11.8,  85 ans et plus,210.0,9050.0,H1B
4,Family,2.1.2,Total - Ménages privés selon la taille du ménage - Données intégrales (100 %),,,,9040.0,H1B
4,Family,2.1.3,Nombre de personnes dans les ménages privés,,,,19590.0,H1B
4,Family,2.3.3,Total - Familles de recensement dans les ménages privés - Données intégrales (100 %),,,,5475.0,H1B
4,Family,2.3.6,Total - Personnes hors famille de recensement dans les ménages privés - Données intégrales (100 %),,,,4600.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.1,  Maison individuelle non attenante,1950.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.2,  Appartement dans un immeuble de cinq étages ou plus,300.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3,  Autre logement attenant,6785.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.1,    Maison jumelée,605.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.2,    Maison en rangée,565.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.3,    Appartement ou plain-pied dans un duplex,1020.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.4,    Appartement dans un immeuble de moins de cinq étages,4560.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.3.5,    Autre maison individuelle attenante,40.0,9040.0,H1B
4,Family,2.1.1,Total - Logements privés occupés par type de construction résidentielle - Données intégrales (100 %),2.1.1.4,  Logement mobile,5.0,9040.0,H1B
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.1,  Couples sans enfants,2125.0,4060.0,H1B
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2,  Couples avec enfants,1935.0,4060.0,H1B
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.1,    1 enfant,855.0,4060.0,H1B
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.2,    2 enfants,780.0,4060.0,H1B
4,Family,2.3.4,Total - Familles de recensement comptant un couple dans les ménages privés - Données intégrales (100 %),2.3.4.2.3,    3 enfants ou plus,300.0,4060.0,H1B
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.1,  1 enfant,940.0,1415.0,H1B
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.2,  2 enfants,355.0,1415.0,H1B
4,Family,2.3.5,Total - Familles de recensement monoparentales dans les ménages privés  - Données intégrales (100 %),2.3.5.3,  3 enfants ou plus,120.0,1415.0,H1B
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.1,    Ménages composés d'une personne,3290.0,3690.0,H1B
4,Family,2.4.1.3,  Ménages sans famille de recensement,2.4.1.3.2,    Ménages sans famille de recensement composés de deux personnes ou plus,395.0,3690.0,H1B
7,Income,4.1.1,Total - Statistiques du revenu en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),,,,16655.0,H1B
7,Income,4.1.1.1.1,    Revenu total médian en 2015 parmi les bénéficiaires ($),,,,31150.0,H1B
7,Income,4.1.2.1.1,    Revenu total moyen en 2015 parmi les bénéficiaires ($),,,,35573.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),,,,9045.0,H1B
7,Income,4.2.1.1,  Revenu total médian des ménages en 2015 ($),,,,53437.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.1,  Sans revenu total,590.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.2,  Ayant un revenu total,16060.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3,  Pourcentage avec un revenu total,96.5,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.1,    Moins de 10 000 $ (comprend les pertes),1860.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.2,    10 000 $ à 19 999 $,3215.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.3,    20 000 $ à 29 999 $,2670.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.4,    30 000 $ à 39 999 $,2500.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.5,    40 000 $ à 49 999 $,2040.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.6,    50 000 $ à 59 999 $,1465.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.7,    60 000 $ à 69 999 $,890.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.8,    70 000 $ à 79 999 $,560.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.9,    80 000 $ à 89 999 $,340.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.10,    90 000 $ à 99 999 $,190.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11,    100 000 $ et plus,330.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.1,      100 000 $ à 149 999 $,270.0,16650.0,H1B
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.2,      150 000 $ et plus,55.0,16650.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.1,  Revenu total médian des ménages en 2015 ($),53437.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2,  Revenu après impôt médian des ménages en 2015 ($),47096.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant une personne - Données intégrales (100 %),3290.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.1,      Revenu total médian des ménages comptant une personne en 2015 ($),30752.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.2,      Revenu après impôt médian des ménages comptant une personne en 2015 ($),27750.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %),5750.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.1,      Revenu total médian des ménages comptant deux personnes ou plus en 2015 ($),71796.0,9045.0,H1B
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.2,      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2015 ($),62876.0,9045.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.1,  Revenu total moyen des ménages en 2015 ($),63063.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2,  Revenu après impôt moyen des ménages en 2015 ($),53957.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant une personne - Données-échantillon (25 %),3300.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.1,      Revenu total moyen des ménages comptant une personne en 2015 ($),35987.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.2,      Revenu après impôt moyen des ménages comptant une personne en 2015 ($),30591.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %),5750.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.1,      Revenu total moyen des ménages  comptant deux personnes ou plus en 2015 ($),78603.0,9050.0,H1B
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.2,      Revenu après impôt moyen des ménages  comptant deux personnes ou plus en 2015 ($),67367.0,9050.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.1,  Moins de 5 000 $,100.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.2,  5 000 $ à 9 999 $,160.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.3,  10 000 $ à 14 999 $,335.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.4,  15 000 $ à 19 999 $,560.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.5,  20 000 $ à 24 999 $,550.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.6,  25 000 $ à 29 999 $,400.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.7,  30 000 $ à 34 999 $,495.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.8,  35 000 $ à 39 999 $,565.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.9,  40 000 $ à 44 999 $,530.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.10,  45 000 $ à 49 999 $,485.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.11,  50 000 $ à 59 999 $,910.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.12,  60 000 $ à 69 999 $,735.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.13,  70 000 $ à 79 999 $,660.0,9040.0,H1B
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.14,  80 000 $ à 89 999 $,500.0,9040.0,H1B
