Année,Arrondissement,Numéro d'arrondissement,Secteur,Mode de financement,Conseil,Catégorie,Application,Catégorie d'immeubles,Description des immeubles,Valeur minimale d'application,Valeur maximale d'application,Taux,Règle d'application
2019,Lachine,17,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Lachine,17,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0524",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0500",$ / 100 $ d'évaluation
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,40,$ / logement
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,90,$ / local
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,256,425,"0,37",$ / m3
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,426,,"0,41",$ / m3
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,100,$ / logement
2019,LaSalle,18,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,100,$ / établissement commercial
2019,LaSalle,18,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0904",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0640",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,2921",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,5801",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5156",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6458",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0757",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,1602",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,LaSalle,18,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0315",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0591",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Le Plateau-Mont-Royal,22,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Le Plateau-Mont-Royal,22,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0443",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0658",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Le Sud-Ouest,21,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Le Sud-Ouest,21,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0517",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0654",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Mercier–Hochelaga-Maisonneuve,23,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Mercier–Hochelaga-Maisonneuve,23,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0671",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,1330",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,Montréal-Nord,16,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Montréal-Nord,16,,Tarification,Conseil municipal,Tarification de l'eau,Règles,Non résidentiels,Immeubles non résidentiels,0,,,"Le plus élevé de a) 0,18353 $ / 100 $ d'évaluation foncière non résidentielle ajustée, ou b) 0,165 $ / m3"
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0847",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0523",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,1519",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6416",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6472",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7292",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,1591",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2832",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Montréal-Nord,16,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0334",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0493",$ / 100 $ d'évaluation
2019,Outremont,5,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Outremont,5,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,202,$ / logement
2019,Outremont,5,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Établissements commerciaux,0,,518,$ / établissement commercial
2019,Outremont,5,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,202,$ / bureau d'affaires
2019,Outremont,5,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3594",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6019",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5175",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6163",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0461",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2038",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Outremont,5,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0695",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,85,$ / local
2019,Pierrefonds-Roxboro,13,Pierrefonds,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,361,,"0,21",$ / m3
2019,Pierrefonds-Roxboro,13,Pierrefonds,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,85,$ / logement
2019,Pierrefonds-Roxboro,13,Pierrefonds,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,85,$ / établissement commercial
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0949",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0622",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3191",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,5930",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5367",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6314",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0613",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Pierrefonds,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,1860",$ / 100 $ d'évaluation
