OBJECTID;DT_MAJ_GDUNO;COMBINE_NUO_NUI;CD_ORGNS;NOM_COURT_ORGNS;NOM_OFFCL_ORGNS;ADRS_GEO_L1_GDUNO_ORGNS;ADRS_GEO_L2_GDUNO_ORGNS;CD_POSTL_GDUNO_ORGNS;CD_MUNCP_GDUNO_ORGNS;NOM_MUNCP_GDUNO_ORGNS;CD_IMM;NOM_IMM;ADRS_GEO_L1_GDUNO_IMM;ADRS_GEO_L2_GDUNO_IMM;CD_MUNCP_GDUNO_IMM;NOM_MUNCP_GDUNO_IMM;CD_POSTL_GDUNO_IMM;PRESC;PRIM;SEC;FORM_PRO;ADULTE;SITE_WEB_ORGNS;COORD_X_LL84_IMM;COORD_Y_LL84_IMM;ORDRE_ENS;CD_CS;TYPE_CS;STYLE_CART
3716;20200706;239504941;801005;Saint-Dominique-Savio;Saint-Dominique-Savio;32, 5e avenue   ;;G0W1H0;99020;Chapais;801038;Saint-Dominique-Savio;32, 5e Avenue;;99020;Chapais;G0W1H0;1;1;0;0;0;;-74.850706;49.779372;Préscolaire - Primaire;801000;Franco;4_OrgImm_Franco_presc_prim
3717;20200706;120404942;801450;Centre de F.P. de la Baie-James;Centre de formation professionnelle de la Baie-James;265 A, rue Lanctôt;;G8P1C1;99025;Chibougamau;801048;La Porte du Nord;265, rue Lanctôt;;99025;Chibougamau;G8P1C1;0;0;0;1;0;;-74.372852;49.919184;Formation professionnelle;801000;Franco;8_OrgImm_Franco_Fp
3846;20200706;264915352;864240;École internationale Lucille-Teasdale;École internationale Lucille-Teasdale;8350, boulevard Pelletier;;J4X1M8;58007;Brossard;864085;Lucille-Teasdale, internationale;8350, boulevard Pelletier;;58007;Brossard;J4X1M8;0;0;1;0;0;http://lucille-teasdale.ecoles.csmv.qc.ca/;-73.47787;45.448737;Secondaire;864000;Franco;3_OrgImm_Franco_secondaire
3847;20200706;132455353;867005;École sec. Saint-François-Xavier;École Saint-François-Xavier;500, boulevard Taschereau;;J5R1V1;67015;La Prairie;867013;Saint-François-Xavier;500, boulevard Taschereau;;67015;La Prairie;J5R1V1;0;0;1;0;0;http://www.ecolestfrancoisxavier.qc.ca/;-73.492665;45.413142;Secondaire;867000;Franco;3_OrgImm_Franco_secondaire
3848;20200706;132715354;867030;École Jacques-Leber;École Jacques-Leber;30, rue de l'Église;;J5A1Y5;67035;Saint-Constant;867024;Jacques-Leber;30, rue de l'Église;;67035;Saint-Constant;J5A1Y5;0;0;1;0;0;;-73.576106;45.364487;Secondaire;867000;Franco;3_OrgImm_Franco_secondaire
3849;20200706;135585178;881325;École Jimmy Sandy Memorial;École Jimmy Sandy Memorial;1014, rue Naskapi;Case postale 5152;G0G2Z0;99065;Kawawachikamach;881025;Jimmy Sandy Memorial;Kawawachikamach;;97806;Kawawachikamach;G0G2Z0;0;0;0;0;1;http://www.cqsb.qc.ca/jsms;-66.760572;54.862954;Éducation aux adultes;881000;Anglo;9_OrgImm_Anglo_Adu
3850;20200706;94095247;712405;CFP de Mont-Joli-Mitis;Centre de formation professionnelle de Mont-Joli-Mitis;1414, rue des Érables;;G5H4A8;09077;Mont-Joli;712065;Mistral - CFP Mont-Joli-Mitis;254, avenue Ross;;09077;Mont-Joli;G5H3M4;0;0;0;1;0;http://www.csphares.qc.ca/cfpmm;-68.199342;48.582666;Formation professionnelle;712000;Franco;8_OrgImm_Franco_Fp
3851;20200706;94075247;712321;CFA de Mont-Joli-Mitis;Centre de formation des adultes de Mont-Joli-Mitis;1632, rue Lindsay;;G5H3A6;09077;Mont-Joli;712065;Mistral - CFP Mont-Joli-Mitis;254, avenue Ross;;09077;Mont-Joli;G5H3M4;0;0;0;0;1;http://www.csphares.qc.ca/cfamj/;-68.199342;48.582666;Éducation aux adultes;712000;Franco;9_OrgImm_Franco_Adu
3852;20200706;93815247;712005;École du Mistral;École du Mistral;254, avenue Ross;;G5H3M4;09077;Mont-Joli;712065;Mistral - CFP Mont-Joli-Mitis;254, avenue Ross;;09077;Mont-Joli;G5H3M4;0;1;1;0;0;http://www.lemistral.ca/;-68.199342;48.582666;Primaire - Secondaire;712000;Franco;7_OrgImm_Franco_prim_sec
3853;20200706;94085249;712335;CFRN-Éducation des adultes;Centre d'éducation des adultes de Rimouski-Neigette;424, avenue Ross;;G5L6J2;10043;Rimouski;712067;Paul-Hubert;250, boul. Arthur Buies Ouest;;10043;Rimouski;G5L7A7;0;0;0;0;1;www.cfrn-edu.qc.ca;-68.519981;48.435224;Éducation aux adultes;712000;Franco;9_OrgImm_Franco_Adu
3981;20200706;98875280;733031;École secondaire De Rochebelle;École secondaire De Rochebelle;1095, avenue de Rochebelle;;G1V4P8;23027;Québec;733074;Pavillon Gilles-Vigneault;1095,avenue De Rochebelle;;23027;Québec;G1V4P8;0;0;1;0;0;http://www.derochebelle.qc.ca;-71.299626;46.769306;Secondaire;733000;Franco;3_OrgImm_Franco_secondaire
3982;20200706;98875281;733031;École secondaire De Rochebelle;École secondaire De Rochebelle;1095, avenue de Rochebelle;;G1V4P8;23027;Québec;733075;Pavillon Jacques-Rousseau;1095,avenue De Rochebelle;;23027;Québec;G1V4P8;0;0;1;0;0;http://www.derochebelle.qc.ca;-71.299626;46.769306;Secondaire;733000;Franco;3_OrgImm_Franco_secondaire
3983;20200706;98875282;733031;École secondaire De Rochebelle;École secondaire De Rochebelle;1095, avenue de Rochebelle;;G1V4P8;23027;Québec;733076;Pavillon Félix-Leclerc;1095,avenue De Rochebelle;;23027;Québec;G1V4P8;0;0;1;0;0;http://www.derochebelle.qc.ca;-71.299626;46.769306;Secondaire;733000;Franco;3_OrgImm_Franco_secondaire
3984;20200706;129005329;861300;Centre d'éducation des adultes;Centre d'éducation des adultes Pierre-De Saurel;2725, boulevard De Tracy;;J3R1C2;53052;Sorel-Tracy;861034;Centre administratif;41, avenue Hôtel-Dieu;;53052;Sorel-Tracy;J3P1L1;0;0;0;0;1;http://www.formationsorel-tracy.qc.ca/;-73.114305;46.042266;Éducation aux adultes;861000;Franco;9_OrgImm_Franco_Adu
3985;20200706;128815330;861007;Pavillon Tournesol;École secondaire Fernand-Lefebvre - Pavillon Tournesol;265, rue de Ramesay;;J3P4A5;53052;Sorel-Tracy;861035;Fernand-Lefebvre;265, rue De Ramesay;;53052;Sorel-Tracy;J3P4A5;1;1;1;0;0;http://www.cs-soreltracy.qc.ca;-73.103243;46.035812;Préscolaire - Primaire - Secondaire;861000;Franco;5_OrgImm_Franco_presc_prim_sec
3986;20200706;128805330;861005;École secondaire Fernand-Lefebvre;École secondaire Fernand-Lefebvre;265, rue de Ramesay;;J3P4A5;53052;Sorel-Tracy;861035;Fernand-Lefebvre;265, rue De Ramesay;;53052;Sorel-Tracy;J3P4A5;0;0;1;0;0;http://www.esfl.cs-soreltracy.qc.ca;-73.103243;46.035812;Secondaire;861000;Franco;3_OrgImm_Franco_secondaire
3987;20200706;129015331;861400;Centre de formation professionnelle;Centre de formation professionnelle Bernard-Gariépy;2725, boulevard De Tracy;;J3R1C2;53052;Sorel-Tracy;861036;Bernard Gariépy;2800, boulevard des Érables;;53052;Sorel-Tracy;J3R2W4;0;0;0;1;0;;-73.15021;46.02084;Formation professionnelle;861000;Franco;8_OrgImm_Franco_Fp
3988;20200706;129005331;861300;Centre d'éducation des adultes;Centre d'éducation des adultes Pierre-De Saurel;2725, boulevard De Tracy;;J3R1C2;53052;Sorel-Tracy;861036;Bernard Gariépy;2800, boulevard des Érables;;53052;Sorel-Tracy;J3R2W4;0;0;0;0;1;http://www.formationsorel-tracy.qc.ca/;-73.15021;46.02084;Éducation aux adultes;861000;Franco;9_OrgImm_Franco_Adu
4171;20200706;127296206;851224;École de l'Envolée;École de l'Envolée;60, rue des Grives;;J7C5J9;73015;Blainville;851089;Envolée, de l';60, rue des Grives;;73015;Blainville;J7C5J9;1;1;0;0;0;;-73.900482;45.678737;Préscolaire - Primaire;851000;Franco;4_OrgImm_Franco_presc_prim
4172;20200706;126996207;851172;École secondaire du Harfang;École secondaire du Harfang;140, rue des Saisons;;J0N1H0;73035;Sainte-Anne-des-Plaines;851093;Du Harfang;140, rue des Saisons;;73035;Sainte-Anne-des-Plaines;J0N1H0;0;0;1;0;0;http://www.cssmi.qc.ca/etablissements/secondaire_du_harfang/;-73.824954;45.761571;Secondaire;851000;Franco;3_OrgImm_Franco_secondaire
4173;20200706;245666210;852033;École secondaire des-Studios;École secondaire des-Studios;909;montée Saint-Nicolas;J5L2P4;75017;Saint-Jérôme;852003;Centre d'études professionnelles;917, montée Saint-Nicolas;;75017;Saint-Jérôme;J5L2P4;0;0;1;0;0;;-74.030897;45.770437;Secondaire;852000;Franco;3_OrgImm_Franco_secondaire
4174;20200706;128286210;852400;Centre d'études professionnelles;Centre d'études professionnelles;917, montée Saint-Nicolas;;J5L2P4;75017;Saint-Jérôme;852003;Centre d'études professionnelles;917, montée Saint-Nicolas;;75017;Saint-Jérôme;J5L2P4;0;0;0;1;0;http://www.csrdn.qc.ca/cep/;-74.030897;45.770437;Formation professionnelle;852000;Franco;8_OrgImm_Franco_Fp
4175;20200706;128266210;852300;CFGA de la Rivière-du-Nord;Centre de formation générale des adultes de la Rivière-du-Nord;471, rue Melançon;;J7Z4K3;75017;Saint-Jérôme;852003;Centre d'études professionnelles;917, montée Saint-Nicolas;;75017;Saint-Jérôme;J5L2P4;0;0;0;0;1;;-74.030897;45.770437;Éducation aux adultes;852000;Franco;9_OrgImm_Franco_Adu
4176;20200706;128096212;852036;École du Joli-Bois;École du Joli-Bois;100, rue de Val-des-Chênes;;J5J2M5;75028;Sainte-Sophie;852084;Du Joli-Bois;100, rue de Val-des-Chênes;;75028;Sainte-Sophie;J5J2M5;1;1;0;0;0;http://www.csrdn.qc.ca/ecole2.asp?ID=277;-73.983992;45.815416;Préscolaire - Primaire;852000;Franco;4_OrgImm_Franco_presc_prim
4177;20200706;126266219;842055;École primaire de la Source;École primaire de la Source;1020, rue du Tricentenaire;;J5T2S4;52007;Lavaltrie;842055;Source, de la;1020, rue du Tricentenaire;;52007;Lavaltrie;J5T2S4;1;1;0;0;0;www.cssamares.qc.ca;-73.286376;45.8809;Préscolaire - Primaire;842000;Franco;4_OrgImm_Franco_presc_prim
4178;20200706;161286220;869004;École secondaire de la Cité-des-Jeunes;École secondaire de la Cité-des-Jeunes;400, avenue Saint-Charles;;J7V6B1;71083;Vaudreuil-Dorion;869003;Garage - Atelier;400, avenue Saint-Charles;;71083;Vaudreuil-Dorion;J7V6B1;0;0;1;0;0;http://3lacsesv.cstrois-lacs.qc.ca/esv/;-74.028078;45.393752;Secondaire;869000;Franco;3_OrgImm_Franco_secondaire
3718;20200706;120374942;801323;C.F.G. adultes de la Baie-James;Centre de formation générale des adultes de la Baie-James;265 - A, rue Lanctôt;;G8P1C1;99025;Chibougamau;801048;La Porte du Nord;265, rue Lanctôt;;99025;Chibougamau;G8P1C1;0;0;0;0;1;;-74.372852;49.919184;Éducation aux adultes;801000;Franco;9_OrgImm_Franco_Adu
3719;20200706;120214942;801003;École La Porte-du-Nord;École La Porte-du-Nord;265, rue Lanctôt;;G8P1C1;99025;Chibougamau;801048;La Porte du Nord;265, rue Lanctôt;;99025;Chibougamau;G8P1C1;0;0;1;0;0;;-74.372852;49.919184;Secondaire;801000;Franco;3_OrgImm_Franco_secondaire
3720;20200706;93725072;711300;Centre d'éducation des adultes de Matane;Centre d'éducation des adultes de Matane;81, avenue D'Amours;;G4W2X5;08053;Matane;711018;CEA de Matane;81, avenue d'Amours;;08053;Matane;G4W2X5;0;0;0;0;1;www.csmm.qc.ca/cea-matane;-67.526279;48.844992;Éducation aux adultes;711000;Franco;9_OrgImm_Franco_Adu
3721;20200706;274245073;711460;CFPRO Matanie - Vallée & Foresterie;Centre de formation professionnelle Matanie - Vallée et Foresterie;271, boulevard du Père-Lamarche;;G4W0C3;08053;Matane;711059;Polyvalente de Matane;455, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;0;1;0;www.csmm.qc.ca;-67.508886;48.842007;Formation professionnelle;711000;Franco;8_OrgImm_Franco_Fp
3722;20200706;121235073;813404;Centre L'Envol;Centre de formation professionnelle L'Envol;15, rue Comeau;;G0C1J0;06013;Carleton-sur-Mer;711059;Polyvalente de Matane;455, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;0;1;0;http://www.cfpcsrl.qc.ca;-67.508886;48.842007;Formation professionnelle;813000;Franco;8_OrgImm_Franco_Fp
3723;20200706;94105073;712442;CFRN-Formation professionnelle;Centre de formation professionnelle de Rimouski-Neigette;424, avenue Ross;Case postale 3424;G5L6J2;10043;Rimouski;711059;Polyvalente de Matane;455, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;0;1;0;http://www.cfrn-edu.qc.ca/;-67.508886;48.842007;Formation professionnelle;712000;Franco;8_OrgImm_Franco_Fp
3724;20200706;93725073;711300;Centre d'éducation des adultes de Matane;Centre d'éducation des adultes de Matane;81, avenue D'Amours;;G4W2X5;08053;Matane;711059;Polyvalente de Matane;455, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;0;0;1;www.csmm.qc.ca/cea-matane;-67.508886;48.842007;Éducation aux adultes;711000;Franco;9_OrgImm_Franco_Adu
3725;20200706;93695073;711059;Polyvalente de Matane;Polyvalente de Matane;455, avenue Saint-Rédempteur;;G4W1K7;08053;Matane;711059;Polyvalente de Matane;455, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;1;0;0;;-67.508886;48.842007;Secondaire;711000;Franco;3_OrgImm_Franco_secondaire
3854;20200706;93795249;712003;École Paul-Hubert;École Paul-Hubert;250, boulevard Arthur-Buies Ouest;;G5L7A7;10043;Rimouski;712067;Paul-Hubert;250, boul. Arthur Buies Ouest;;10043;Rimouski;G5L7A7;0;1;1;0;0;http://ph.csphares.qc.ca/;-68.519981;48.435224;Primaire - Secondaire;712000;Franco;7_OrgImm_Franco_prim_sec
3855;20200706;279265309;753405;Centre d'Excellence en FP des Sommets;Centre d'Excellence en formation professionnelle des Sommets;100, rue Boisjoli;;J1S2X8;42088;Windsor;753057;Tournesol, du;250, rue Saint-Georges;;42088;Windsor;J1S1K4;0;0;0;1;0;;-71.9953;45.573109;Formation professionnelle;753000;Franco;8_OrgImm_Franco_Fp
3856;20200706;110685309;753057;École secondaire du Tournesol;École secondaire du Tournesol;250, rue Saint-Georges;;J1S1K4;42088;Windsor;753057;Tournesol, du;250, rue Saint-Georges;;42088;Windsor;J1S1K4;0;0;1;0;0;http://www.csdessommets.qc.ca/ecoles/tournesol/accueil.html;-71.9953;45.573109;Secondaire;753000;Franco;3_OrgImm_Franco_secondaire
3857;20200706;110375309;752470;Centre de form. prof. 24-Juin;Centre de formation professionnelle 24-Juin;639, rue du 24-Juin;;J1E1H1;43027;Sherbrooke;753057;Tournesol, du;250, rue Saint-Georges;;42088;Windsor;J1S1K4;0;0;0;1;0;;-71.9953;45.573109;Formation professionnelle;752000;Franco;8_OrgImm_Franco_Fp
3858;20200706;110795310;753305;CEA des Sommets;Centre d'éducation des adultes des Sommets;350, rue Saint-David;;J1X3A1;45072;Magog;753064;Plein-Coeur, du;555, 7e Avenue Nord;;42098;Richmond;J0B2H0;0;0;0;0;1;http://www.csdessommets.qc.ca/ecoles/CEAMAGOG/index.htm;-72.142442;45.665492;Éducation aux adultes;753000;Franco;9_OrgImm_Franco_Adu
3859;20200706;110695310;753058;École du Plein-Coeur;École du Plein-Coeur;555, 7e  Avenue Nord;;J0B2H0;42098;Richmond;753064;Plein-Coeur, du;555, 7e Avenue Nord;;42098;Richmond;J0B2H0;1;1;0;0;0;;-72.142442;45.665492;Préscolaire - Primaire;753000;Franco;4_OrgImm_Franco_presc_prim
3860;20200706;110375311;752470;Centre de form. prof. 24-Juin;Centre de formation professionnelle 24-Juin;639, rue du 24-Juin;;J1E1H1;43027;Sherbrooke;752201;Triolet, pavillons 2 et 3, du;2965, boulevard Université;;43027;Sherbrooke;J1K2X6;0;0;0;1;0;;-71.946344;45.381859;Formation professionnelle;752000;Franco;8_OrgImm_Franco_Fp
3861;20200706;110355311;752365;Centre Saint-Michel;Centre Saint-Michel;135, rue King Ouest;;J1H1P4;43027;Sherbrooke;752201;Triolet, pavillons 2 et 3, du;2965, boulevard Université;;43027;Sherbrooke;J1K2X6;0;0;0;0;1;http://www.csrs.qc.ca/etablissements;-71.946344;45.381859;Éducation aux adultes;752000;Franco;9_OrgImm_Franco_Adu
3862;20200706;110225311;752116;École du Triolet;École du Triolet;2965, boulevard de l'Université;;J1K2X6;43027;Sherbrooke;752201;Triolet, pavillons 2 et 3, du;2965, boulevard Université;;43027;Sherbrooke;J1K2X6;0;0;1;0;0;http://www.csrs.qc.ca/etablissements;-71.946344;45.381859;Secondaire;752000;Franco;3_OrgImm_Franco_secondaire
3989;20200706;128825331;861009;École secondaire Bernard-Gariépy;École secondaire Bernard-Gariépy;2800, boulevard des Érables;;J3R2W4;53052;Sorel-Tracy;861036;Bernard Gariépy;2800, boulevard des Érables;;53052;Sorel-Tracy;J3R2W4;0;0;1;0;0;http://www.cs-soreltracy.qc.ca/esbg/;-73.15021;46.02084;Secondaire;861000;Franco;3_OrgImm_Franco_secondaire
3990;20200706;116805383;771042;École de l'Odyssée;École de l'Odyssée;180, rue Magnus Ouest;;J8P2R2;81017;Gatineau;771089;Odyssée (édifice Jean XXIII), de l';180, rue Magnus Ouest;;81017;Gatineau;J8P2R2;1;1;0;0;0;http://www.csdraveurs.qc.ca/odyssee/;-75.653371;45.493967;Préscolaire - Primaire;771000;Franco;4_OrgImm_Franco_presc_prim
3991;20200706;116805384;771042;École de l'Odyssée;École de l'Odyssée;180, rue Magnus Ouest;;J8P2R2;81017;Gatineau;771090;Odyssée, maternelle de l';179, boulevard St-René Ouest;;81017;Gatineau;J8P2V5;1;1;0;0;0;http://www.csdraveurs.qc.ca/odyssee/;-75.653656;45.493088;Préscolaire - Primaire;771000;Franco;4_OrgImm_Franco_presc_prim
3992;20200706;116845385;771051;École de la Traversée;École de la Traversée;563, rue Clément;;J8P3Y9;81017;Gatineau;771091;Traversée (édifice Lavigne), de la;257, rue Luck;;81017;Gatineau;J8P3S4;1;1;0;0;0;www.csdraveurs.qc.ca/traversee;-75.629737;45.486898;Préscolaire - Primaire;771000;Franco;4_OrgImm_Franco_presc_prim
3993;20200706;116495220;769390;CEA Ivujivik;Centre d'éducation des adultes d'Ivujivik;Ivujivik;;J0M1H0;99140;Ivujivik;769452;Nuvviti;452;;99140;Ivujivik;J0M1H0;0;0;0;0;1;;-77.917716;62.41521;Éducation aux adultes;769000;Statut;9_OrgImm_Statut_Adu
3994;20200706;116055220;769090;École Nuvviti;École Nuvviti;Ivujivik C.p. 60;;J0M1H0;99140;Ivujivik;769452;Nuvviti;452;;99140;Ivujivik;J0M1H0;1;1;1;0;0;http://www.kativik.net/nuvviti/;-77.917716;62.41521;Préscolaire - Primaire - Secondaire;769000;Statut;5_OrgImm_Statut_presc_prim_sec
3995;20200706;116385221;769313;CEA Umiujaq;Centre d'éducation des adultes D'Umiujaq;Umiujaq;;J0M1Y0;99080;Umiujaq;769550;Kiluutaq;550;;99080;Umiujaq;J0M1Y0;0;0;0;0;1;;-76.548118;56.552221;Éducation aux adultes;769000;Statut;9_OrgImm_Statut_Adu
3996;20200706;116175221;769130;École kiluutaq;École Kiluutaq;Umiujaq;;J0M1Y0;99080;Umiujaq;769550;Kiluutaq;550;;99080;Umiujaq;J0M1Y0;1;1;1;0;0;http://www.kativik.net/kiluutaq/;-76.548118;56.552221;Préscolaire - Primaire - Secondaire;769000;Statut;5_OrgImm_Statut_presc_prim_sec
3997;20200706;131865527;865331;Centre d'éducation des adultes;Centre d'éducation des adultes des Patriotes;1430, rue Montarville;;J3V3T5;58037;Saint-Bruno-de-Montarville;865047;l'Aquarelle, de;50, rue Michel;;57035;Mont-Saint-Hilaire;J3H3R3;0;0;0;0;1;http://cfr.csp.qc.ca/;-73.19171;45.555649;Éducation aux adultes;865000;Franco;9_OrgImm_Franco_Adu
4091;20200706;94785497;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714124;Rivière-du-Loup, secondaire de;320, rue Saint-Pierre;;12072;Rivière-du-Loup;G5R3V3;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-69.542021;47.826101;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
4092;20200706;94735497;714021;École secondaire de Rivière-du-Loup;École secondaire de Rivière-du-Loup;320, rue Saint-Pierre;;G5R3V3;12072;Rivière-du-Loup;714124;Rivière-du-Loup, secondaire de;320, rue Saint-Pierre;;12072;Rivière-du-Loup;G5R3V3;0;0;1;0;0;http://www.cskamloup.qc.ca/enseigne/esrdl/index.htm;-69.542021;47.826101;Secondaire;714000;Franco;3_OrgImm_Franco_secondaire
4093;20200706;121235500;813404;Centre L'Envol;Centre de formation professionnelle L'Envol;15, rue Comeau;;G0C1J0;06013;Carleton-sur-Mer;714130;CFP Pavillon-de-l'Avenir;65, rue Sainte-Anne;;12072;Rivière-du-Loup;G5R1P3;0;0;0;1;0;http://www.cfpcsrl.qc.ca;-69.537506;47.82899;Formation professionnelle;813000;Franco;8_OrgImm_Franco_Fp
4094;20200706;121225500;813403;CFP Chandler-Bonaventure;Centre de formation professionnelle Chandler-Bonaventure;143, avenue Louisbourg;;G0C1E0;05045;Bonaventure;714130;CFP Pavillon-de-l'Avenir;65, rue Sainte-Anne;;12072;Rivière-du-Loup;G5R1P3;0;0;0;1;0;http://www.csrl.qc.ca;-69.537506;47.82899;Formation professionnelle;813000;Franco;8_OrgImm_Franco_Fp
4095;20200706;94815500;714402;CFP Pavillon-de-l'Avenir;Centre de formation professionnelle Pavillon-de-l'Avenir;65, rue Sainte-Anne;;G5R1P3;12072;Rivière-du-Loup;714130;CFP Pavillon-de-l'Avenir;65, rue Sainte-Anne;;12072;Rivière-du-Loup;G5R1P3;0;0;0;1;0;https://cfppa.cskamloup.qc.ca/;-69.537506;47.82899;Formation professionnelle;714000;Franco;8_OrgImm_Franco_Fp
4096;20200706;94785500;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714130;CFP Pavillon-de-l'Avenir;65, rue Sainte-Anne;;12072;Rivière-du-Loup;G5R1P3;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-69.537506;47.82899;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
4097;20200706;116055561;769090;École Nuvviti;École Nuvviti;Ivujivik C.p. 60;;J0M1H0;99140;Ivujivik;769456;Culture;456;;99140;Ivujivik;J0M1H0;0;0;1;0;0;http://www.kativik.net/nuvviti/;-77.917714;62.41521;Secondaire;769000;Statut;3_OrgImm_Statut_secondaire
4098;20200706;122305634;822451;CFP le Tremplin;Centre de formation professionnelle le Tremplin;578, rue Monfette Est;;G6G7G9;31084;Thetford Mines;822062;CFP le Tremplin;578, rue Monfette Est;;31084;Thetford Mines;G6G7G9;0;0;0;1;0;http://www.cfpletremplin.com/;-71.302156;46.106719;Formation professionnelle;822000;Franco;8_OrgImm_Franco_Fp
3726;20200706;93725074;711300;Centre d'éducation des adultes de Matane;Centre d'éducation des adultes de Matane;81, avenue D'Amours;;G4W2X5;08053;Matane;711060;Centre administratif;530, avenue Saint-Jérôme;;08053;Matane;G4W3B5;0;0;0;0;1;www.csmm.qc.ca/cea-matane;-67.530006;48.849375;Éducation aux adultes;711000;Franco;9_OrgImm_Franco_Adu
3727;20200706;93725075;711300;Centre d'éducation des adultes de Matane;Centre d'éducation des adultes de Matane;81, avenue D'Amours;;G4W2X5;08053;Matane;711062;Marie-Guyart;611, rue Saint-Rédempteur;;08053;Matane;G4W1K7;0;0;0;0;1;www.csmm.qc.ca/cea-matane;-67.502098;48.839118;Éducation aux adultes;711000;Franco;9_OrgImm_Franco_Adu
3728;20200706;96265077;722362;Pavillon Damase-Boulanger;Centre de formation générale des adultes;740, rue Bergeron ;;G8B1V4;93042;Alma;722048;Curé-Hébert;250, rue Turgeon;;93020;Hébertville;G8N1S1;0;0;0;0;1;;-71.678957;48.39117;Éducation aux adultes;722000;Franco;9_OrgImm_Franco_Adu
3729;20200706;95945077;722004;École Curé-Hébert;École Curé-Hébert;250, rue Turgeon;;G8N1S1;93020;Hébertville;722048;Curé-Hébert;250, rue Turgeon;;93020;Hébertville;G8N1S1;0;0;1;0;0;www.cslacst-jean.qc.ca/cureheb/index.htm;-71.678957;48.39117;Secondaire;722000;Franco;3_OrgImm_Franco_secondaire
3730;20200706;116034864;769080;École Ikusik;École Ikusik;Salluit;;J0M1S0;99135;Salluit;769411;Culture;411;;99135;Salluit;J0M1S0;0;0;1;0;0;;-75.646986;62.198996;Secondaire;769000;Statut;3_OrgImm_Statut_secondaire
